pivot_dt,pivot_mu,pivot_r,pivot_sig,best_dt,best_mu,best_r,best_sig,eff,mean_norm
0.01,0.1,0.05,0,0.01,0.1,0.05,0.05,0.970691045,4.35E+147
0.01,0.1,0.05,0.05,0.01,0.3,0.05,0.05,0.987216803,4.28E+147
0.01,0.1,0.05,0.1,0.011538462,0.1,0.05,0.1,0.9948472,4.25E+147
0.01,0.1,0.05,0.15,0.01,0.1,0.05,0.15,0.987216803,4.28E+147
0.01,0.1,0.2,0,0.011538462,0.1,0.2,0.05,0.260612892,1.62E+148
0.01,0.1,0.2,0.05,0.01,0.1,0.2,0.05,1,4.23E+147
0.01,0.1,0.2,0.1,0.01,0.1,0.2,0.1,0.041013885,1.03E+149
0.01,0.1,0.2,0.15,0.011538462,0.1,0.2,0.15,0.982194569,4.30E+147
0.01,0.1,0.4,0,0.013076923,0.1,0.4,0.05,0.05306767,7.96E+148
0.01,0.1,0.4,0.05,0.01,0.1,0.4,0.05,1,4.23E+147
0.01,0.1,0.4,0.1,0.011538462,0.1,0.4,0.1,0.89724533,4.71E+147
0.01,0.1,0.4,0.15,0.01,0.1,0.4,0.15,0.971912663,4.35E+147
0.01,0.1,0.6,0,0.011538462,0.1,0.4,0,0.039020277,1.08E+149
0.01,0.1,0.6,0.05,0.01,0.1,0.6,0.05,0.526057576,8.03E+147
0.01,0.1,0.6,0.1,0.01,0.1,0.6,0.1,0.041448467,1.02E+149
0.01,0.1,0.6,0.15,0.01,0.1,0.6,0.15,0.9276052,4.56E+147
0.01,0.3,0.05,0,0.011538462,0.1,0.2,0,0.039865991,1.06E+149
0.01,0.3,0.05,0.05,0.01,0.3,0.05,0.05,0.983445331,4.30E+147
0.01,0.3,0.05,0.1,0.011538462,0.3,0.05,0.1,0.996130415,4.24E+147
0.01,0.3,0.05,0.15,0.01,0.3,0.05,0.15,0.611139903,6.91E+147
0.01,0.3,0.2,0,0.01,0.3,0.2,0.05,0.979307429,4.32E+147
0.01,0.3,0.2,0.05,0.011538462,0.3,0.2,0.05,0.045568296,9.27E+148
0.01,0.3,0.2,0.1,0.01,0.3,0.2,0.1,0.061865416,6.83E+148
0.01,0.3,0.2,0.15,0.01,0.3,0.2,0.15,0.947310435,4.46E+147
0.01,0.3,0.4,0,0.01,0.1,0.6,0,0.047722409,8.86E+148
0.01,0.3,0.4,0.05,0.011538462,0.5,0.4,0.05,0.982194569,4.30E+147
0.01,0.3,0.4,0.1,0.011538462,0.3,0.4,0.1,0.042865909,9.86E+148
0.01,0.3,0.4,0.15,0.011538462,0.3,0.4,0.15,0.584697122,7.23E+147
0.01,0.3,0.6,0,0.011538462,0.3,0.6,0.05,0.041520786,1.02E+149
0.01,0.3,0.6,0.05,0.01,0.1,0.6,0.05,1,4.23E+147
0.01,0.3,0.6,0.1,0.01,0.3,0.6,0.1,0.572535801,7.38E+147
0.01,0.3,0.6,0.15,0.01,0.3,0.6,0.15,0.938264039,4.50E+147
0.01,0.5,0.05,0,0.013076923,0.5,0.05,0,0.040969879,1.03E+149
0.01,0.5,0.05,0.05,0.011538462,0.5,0.05,0.05,0.9948472,4.25E+147
0.01,0.5,0.05,0.1,0.013076923,0.5,0.05,0.1,0.042113321,1.00E+149
0.01,0.5,0.05,0.15,0.01,0.3,0.05,0.15,0.993567286,4.25E+147
0.01,0.5,0.2,0,0.011538462,0.5,0.2,0.05,0.9948472,4.25E+147
0.01,0.5,0.2,0.05,0.01,0.5,0.2,0.05,0.984699282,4.29E+147
0.01,0.5,0.2,0.1,0.01,0.5,0.2,0.1,0.633775466,6.67E+147
0.01,0.5,0.2,0.15,0.01,0.5,0.2,0.15,0.978461299,4.32E+147
0.01,0.5,0.4,0,0.01,0.5,0.6,0,0.410778145,1.03E+148
0.01,0.5,0.4,0.05,0.013076923,0.5,0.4,0.05,0.709422653,5.96E+147
0.01,0.5,0.4,0.1,0.011538462,0.7,0.4,0.1,0.985956436,4.29E+147
0.01,0.5,0.4,0.15,0.011538462,0.5,0.4,0.15,0.966659557,4.37E+147
0.01,0.5,0.6,0,0.011538462,0.5,0.6,0.05,0.262741859,1.61E+148
0.01,0.5,0.6,0.05,0.01,0.3,0.6,0.05,0.924429395,4.57E+147
0.01,0.5,0.6,0.1,0.011538462,0.5,0.6,0.1,0.816752054,5.17E+147
0.01,0.5,0.6,0.15,0.013076923,0.5,0.6,0.15,0.974756302,4.34E+147
0.01,0.7,0.05,0,0.011538462,0.7,0.05,0.05,0.993567286,4.25E+147
0.01,0.7,0.05,0.05,0.01,0.7,0.05,0.05,0.051350134,8.23E+148
0.01,0.7,0.05,0.1,0.01,0.7,0.05,0.1,0.039411776,1.07E+149
0.01,0.7,0.05,0.15,0.011538462,0.7,0.05,0.15,0.61996157,6.82E+147
0.01,0.7,0.2,0,0.01,0.7,0.2,0.05,0.978067164,4.32E+147
0.01,0.7,0.2,0.05,0.01,0.5,0.2,0.05,0.256340202,1.65E+148
0.01,0.7,0.2,0.1,0.011538462,0.7,0.2,0.1,0.03810229,1.11E+149
0.01,0.7,0.2,0.15,0.01,0.7,0.05,0.15,0.975596034,4.33E+147
0.01,0.7,0.4,0,0.013076923,0.7,0.4,0.05,0.971912663,4.35E+147
0.01,0.7,0.4,0.05,0.011538462,0.7,0.4,0.05,0.641638361,6.59E+147
0.01,0.7,0.4,0.1,0.011538462,0.7,0.4,0.1,0.960647342,4.40E+147
0.01,0.7,0.4,0.15,0.01,0.7,0.4,0.1,0.958051486,4.41E+147
0.01,0.7,0.6,0,0.01,0.5,0.6,0,0.048916704,8.64E+148
0.01,0.7,0.6,0.05,0.013076923,0.7,0.6,0.05,0.61610118,6.86E+147
0.01,0.7,0.6,0.1,0.01,0.7,0.4,0.1,0.680674999,6.21E+147
0.01,0.7,0.6,0.15,0.011538462,0.7,0.4,0.15,0.980946984,4.31E+147
0.011538462,0.1,0.05,0,0.011538462,0.1,0.05,0.05,0.992290662,4.26E+147
0.011538462,0.1,0.05,0.05,0.011538462,0.1,0.05,0.05,0.985556241,4.29E+147
0.011538462,0.1,0.05,0.1,0.011538462,0.1,0.05,0.1,0.058317532,7.25E+148
0.011538462,0.1,0.05,0.15,0.011538462,0.1,0.05,0.15,0.058172935,7.26E+148
0.011538462,0.1,0.2,0,0.013076923,0.1,0.2,0.05,0.988480397,4.28E+147
0.011538462,0.1,0.2,0.05,0.01,0.1,0.2,0.05,0.978067164,4.32E+147
0.011538462,0.1,0.2,0.1,0.011538462,0.1,0.2,0.1,0.993567286,4.25E+147
0.011538462,0.1,0.2,0.15,0.013076923,0.1,0.2,0.15,0.984699282,4.29E+147
0.011538462,0.1,0.4,0,0.011538462,0.3,0.6,0,0.155190939,2.72E+148
0.011538462,0.1,0.4,0.05,0.01,0.1,0.2,0.05,0.965835132,4.38E+147
0.011538462,0.1,0.4,0.1,0.011538462,0.1,0.4,0.1,0.041263737,1.02E+149
0.011538462,0.1,0.4,0.15,0.01,0.1,0.4,0.15,0.964628735,4.38E+147
0.011538462,0.1,0.6,0,0.011538462,0.1,0.6,0,0.040277412,1.05E+149
0.011538462,0.1,0.6,0.05,0.011538462,0.1,0.6,0.05,0.916401855,4.61E+147
0.011538462,0.1,0.6,0.1,0.011538462,0.1,0.6,0.05,0.035575742,1.19E+149
0.011538462,0.1,0.6,0.15,0.011538462,0.1,0.6,0.15,0.04051489,1.04E+149
0.011538462,0.3,0.05,0,0.011538462,0.1,0.05,0.05,0.993567286,4.25E+147
0.011538462,0.3,0.05,0.05,0.011538462,0.3,0.05,0.05,0.992290662,4.26E+147
0.011538462,0.3,0.05,0.1,0.01,0.3,0.05,0.1,0.984300107,4.29E+147
0.011538462,0.3,0.05,0.15,0.011538462,0.3,0.05,0.15,0.9948472,4.25E+147
0.011538462,0.3,0.2,0,0.011538462,0.5,0.2,0,0.035321056,1.20E+149
0.011538462,0.3,0.2,0.05,0.011538462,0.3,0.2,0.05,0.039589589,1.07E+149
0.011538462,0.3,0.2,0.1,0.011538462,0.3,0.2,0.1,0.055683484,7.59E+148
0.011538462,0.3,0.2,0.15,0.011538462,0.3,0.2,0.15,0.982194569,4.30E+147
0.011538462,0.3,0.4,0,0.011538462,0.1,0.4,0,0.041066088,1.03E+149
0.011538462,0.3,0.4,0.05,0.013076923,0.3,0.4,0.05,0.970691045,4.35E+147
0.011538462,0.3,0.4,0.1,0.01,0.3,0.4,0.1,0.27776466,1.52E+148
0.011538462,0.3,0.4,0.15,0.01,0.1,0.4,0.15,0.96704455,4.37E+147
0.011538462,0.3,0.6,0,0.01,0.3,0.6,0.05,0.582580957,7.25E+147
0.011538462,0.3,0.6,0.05,0.013076923,0.3,0.6,0.05,0.703057559,6.01E+147
0.011538462,0.3,0.6,0.1,0.011538462,0.3,0.6,0.1,0.041718578,1.01E+149
0.011538462,0.3,0.6,0.15,0.011538462,0.3,0.6,0.15,0.951181823,4.44E+147
0.011538462,0.5,0.05,0,0.013076923,0.5,0.05,0,1,4.23E+147
0.011538462,0.5,0.05,0.05,0.011538462,0.5,0.05,0.05,0.039680192,1.06E+149
0.011538462,0.5,0.05,0.1,0.013076923,0.5,0.05,0.1,0.9948472,4.25E+147
0.011538462,0.5,0.05,0.15,0.014615385,0.5,0.05,0.15,0.040348938,1.05E+149
0.011538462,0.5,0.2,0,0.011538462,0.3,0.2,0,0.036582915,1.16E+149
0.011538462,0.5,0.2,0.05,0.011538462,0.5,0.2,0.05,0.041340262,1.02E+149
0.011538462,0.5,0.2,0.1,0.01,0.5,0.2,0.1,0.988480397,4.28E+147
0.011538462,0.5,0.2,0.15,0.01,0.5,0.2,0.15,0.933209732,4.53E+147
0.011538462,0.5,0.4,0,0.011538462,0.5,0.2,0,0.036093175,1.17E+149
0.011538462,0.5,0.4,0.05,0.01,0.5,0.4,0.05,0.633142188,6.67E+147
0.011538462,0.5,0.4,0.1,0.01,0.5,0.4,0.1,0.056424792,7.49E+148
0.011538462,0.5,0.4,0.15,0.01,0.7,0.4,0.15,0.957075778,4.42E+147
0.011538462,0.5,0.6,0,0.01,0.3,0.6,0.05,0.897471167,4.71E+147
0.011538462,0.5,0.6,0.05,0.011538462,0.5,0.6,0.05,0.895865694,4.72E+147
0.011538462,0.5,0.6,0.1,0.01,0.5,0.6,0.1,0.770559839,5.48E+147
0.011538462,0.5,0.6,0.15,0.01,0.5,0.6,0.15,0.046598219,9.07E+148
0.011538462,0.7,0.05,0,0.011538462,0.7,0.05,0.05,0.991017314,4.26E+147
0.011538462,0.7,0.05,0.05,0.011538462,0.5,0.05,0.05,0.971912663,4.35E+147
0.011538462,0.7,0.05,0.1,0.011538462,0.7,0.05,0.1,0.057452875,7.36E+148
0.011538462,0.7,0.05,0.15,0.011538462,0.7,0.05,0.15,0.045934141,9.20E+148
0.011538462,0.7,0.2,0,0.011538462,0.7,0.2,0,0.037846638,1.12E+149
0.011538462,0.7,0.2,0.05,0.011538462,0.7,0.2,0.05,0.975596034,4.33E+147
0.011538462,0.7,0.2,0.1,0.011538462,0.7,0.2,0.1,0.037577766,1.12E+149
0.011538462,0.7,0.2,0.15,0.011538462,0.7,0.2,0.15,0.978067164,4.32E+147
0.011538462,0.7,0.4,0,0.01,0.5,0.4,0.05,0.972301852,4.35E+147
0.011538462,0.7,0.4,0.05,0.011538462,0.7,0.4,0.05,0.616851928,6.85E+147
0.011538462,0.7,0.4,0.1,0.011538462,0.7,0.4,0.1,0.685025319,6.17E+147
0.011538462,0.7,0.4,0.15,0.014615385,0.7,0.4,0.15,0.976830036,4.33E+147
0.011538462,0.7,0.6,0,0.011538462,0.5,0.6,0.05,0.887183556,4.76E+147
0.011538462,0.7,0.6,0.05,0.011538462,0.7,0.6,0.05,0.934338776,4.52E+147
0.011538462,0.7,0.6,0.1,0.013076923,0.7,0.6,0.1,0.980946984,4.31E+147
0.011538462,0.7,0.6,0.15,0.013076923,0.7,0.6,0.15,0.527228404,8.02E+147
0.013076923,0.1,0.05,0,0.01,0.3,0.2,0,0.041771969,1.01E+149
0.013076923,0.1,0.05,0.05,0.013076923,0.1,0.05,0.05,0.996130415,4.24E+147
0.013076923,0.1,0.05,0.1,0.013076923,0.1,0.05,0.1,0.991017314,4.26E+147
0.013076923,0.1,0.05,0.15,0.013076923,0.1,0.05,0.15,0.98974723,4.27E+147
0.013076923,0.1,0.2,0,0.011538462,0.1,0.2,0,0.150125303,2.81E+148
0.013076923,0.1,0.2,0.05,0.013076923,0.1,0.2,0.05,0.731637104,5.78E+147
0.013076923,0.1,0.2,0.1,0.016153846,0.1,0.2,0.1,0.043548601,9.70E+148
0.013076923,0.1,0.2,0.15,0.011538462,0.1,0.2,0.15,0.985956436,4.29E+147
0.013076923,0.1,0.4,0,0.011538462,0.1,0.4,0,0.046656593,9.06E+148
0.013076923,0.1,0.4,0.05,0.014615385,0.1,0.4,0.05,0.982194569,4.30E+147
0.013076923,0.1,0.4,0.1,0.011538462,0.3,0.4,0.1,0.968257,4.36E+147
0.013076923,0.1,0.4,0.15,0.011538462,0.1,0.4,0.15,0.057850774,7.30E+148
0.013076923,0.1,0.6,0,0.013076923,0.1,0.6,0.05,0.974756302,4.34E+147
0.013076923,0.1,0.6,0.05,0.011538462,0.1,0.6,0.05,0.038796146,1.09E+149
0.013076923,0.1,0.6,0.1,0.013076923,0.1,0.6,0.1,0.91948064,4.60E+147
0.013076923,0.1,0.6,0.15,0.011538462,0.1,0.6,0.15,0.934338776,4.52E+147
0.013076923,0.3,0.05,0,0.01,0.1,0.2,0,0.059905323,7.05E+148
0.013076923,0.3,0.05,0.05,0.013076923,0.3,0.05,0.05,1,4.23E+147
0.013076923,0.3,0.05,0.1,0.013076923,0.1,0.05,0.1,0.984300107,4.29E+147
0.013076923,0.3,0.05,0.15,0.013076923,0.5,0.2,0.15,0.993567286,4.25E+147
0.013076923,0.3,0.2,0,0.013076923,0.1,0.2,0,0.038334427,1.10E+149
0.013076923,0.3,0.2,0.05,0.011538462,0.3,0.2,0.05,1,4.23E+147
0.013076923,0.3,0.2,0.1,0.014615385,0.3,0.2,0.1,0.980550844,4.31E+147
0.013076923,0.3,0.2,0.15,0.013076923,0.3,0.2,0.15,0.985956436,4.29E+147
0.013076923,0.3,0.4,0,0.011538462,0.3,0.4,0.05,0.978067164,4.32E+147
0.013076923,0.3,0.4,0.05,0.013076923,0.3,0.4,0.05,0.038853441,1.09E+149
0.013076923,0.3,0.4,0.1,0.011538462,0.3,0.4,0.1,0.041087261,1.03E+149
0.013076923,0.3,0.4,0.15,0.01,0.3,0.4,0.15,0.927250964,4.56E+147
0.013076923,0.3,0.6,0,0.01,0.1,0.6,0,0.039978547,1.06E+149
0.013076923,0.3,0.6,0.05,0.011538462,0.3,0.6,0.05,0.051824158,8.15E+148
0.013076923,0.3,0.6,0.1,0.013076923,0.1,0.6,0.1,0.045191476,9.35E+148
0.013076923,0.3,0.6,0.15,0.013076923,0.3,0.6,0.15,0.040673735,1.04E+149
0.013076923,0.5,0.05,0,0.011538462,0.5,0.05,0,1,4.23E+147
0.013076923,0.5,0.05,0.05,0.013076923,0.5,0.05,0.05,0.993567286,4.25E+147
0.013076923,0.5,0.05,0.1,0.01,0.5,0.05,0.1,0.037553197,1.13E+149
0.013076923,0.5,0.05,0.15,0.013076923,0.5,0.05,0.15,0.992290662,4.26E+147
0.013076923,0.5,0.2,0,0.013076923,0.3,0.4,0,0.051770394,8.16E+148
0.013076923,0.5,0.2,0.05,0.013076923,0.5,0.2,0.05,0.036380151,1.16E+149
0.013076923,0.5,0.2,0.1,0.013076923,0.5,0.2,0.1,0.987216803,4.28E+147
0.013076923,0.5,0.2,0.15,0.01,0.5,0.2,0.15,0.982194569,4.30E+147
0.013076923,0.5,0.4,0,0.013076923,0.3,0.4,0,0.04433631,9.53E+148
0.013076923,0.5,0.4,0.05,0.013076923,0.5,0.4,0.05,0.931682617,4.54E+147
0.013076923,0.5,0.4,0.1,0.01,0.3,0.4,0.1,0.934137362,4.52E+147
0.013076923,0.5,0.4,0.15,0.013076923,0.5,0.4,0.15,0.945943307,4.47E+147
0.013076923,0.5,0.6,0,0.01,0.5,0.6,0.05,0.957453173,4.41E+147
0.013076923,0.5,0.6,0.05,0.011538462,0.5,0.6,0.05,0.584390373,7.23E+147
0.013076923,0.5,0.6,0.1,0.01,0.5,0.6,0.1,0.042195227,1.00E+149
0.013076923,0.5,0.6,0.15,0.014615385,0.5,0.6,0.15,0.0394611,1.07E+149
0.013076923,0.7,0.05,0,0.017692308,0.7,0.05,0,0.062573672,6.75E+148
0.013076923,0.7,0.05,0.05,0.013076923,0.7,0.05,0.05,0.043467385,9.72E+148
0.013076923,0.7,0.05,0.1,0.013076923,0.7,0.05,0.1,0.983047171,4.30E+147
0.013076923,0.7,0.05,0.15,0.011538462,0.7,0.05,0.15,0.993567286,4.25E+147
0.013076923,0.7,0.2,0,0.016153846,0.7,0.4,0,0.148700041,2.84E+148
0.013076923,0.7,0.2,0.05,0.011538462,0.7,0.2,0.05,0.619740882,6.82E+147
0.013076923,0.7,0.2,0.1,0.013076923,0.7,0.2,0.1,0.646063276,6.54E+147
0.013076923,0.7,0.2,0.15,0.013076923,0.7,0.2,0.15,0.979307429,4.32E+147
0.013076923,0.7,0.4,0,0.014615385,0.7,0.4,0.05,0.545380104,7.75E+147
0.013076923,0.7,0.4,0.05,0.013076923,0.7,0.4,0.05,0.982194569,4.30E+147
0.013076923,0.7,0.4,0.1,0.011538462,0.7,0.4,0.1,0.973137359,4.34E+147
0.013076923,0.7,0.4,0.15,0.011538462,0.7,0.4,0.15,0.969472495,4.36E+147
0.013076923,0.7,0.6,0,0.011538462,0.7,0.6,0,0.042007196,1.01E+149
0.013076923,0.7,0.6,0.05,0.011538462,0.7,0.4,0.05,0.971912663,4.35E+147
0.013076923,0.7,0.6,0.1,0.013076923,0.7,0.6,0.1,0.939405352,4.50E+147
0.013076923,0.7,0.6,0.15,0.014615385,0.7,0.6,0.15,0.961843795,4.39E+147
0.014615385,0.1,0.05,0,0.013076923,0.1,0.05,0,0.03751239,1.13E+149
0.014615385,0.1,0.05,0.05,0.014615385,0.1,0.05,0.05,0.993567286,4.25E+147
0.014615385,0.1,0.05,0.1,0.014615385,0.1,0.05,0.1,0.993567286,4.25E+147
0.014615385,0.1,0.05,0.15,0.014615385,0.1,0.05,0.15,0.998706802,4.23E+147
0.014615385,0.1,0.2,0,0.013076923,0.1,0.2,0.05,0.974365145,4.34E+147
0.014615385,0.1,0.2,0.05,0.014615385,0.1,0.2,0.05,0.998706802,4.23E+147
0.014615385,0.1,0.2,0.1,0.014615385,0.1,0.2,0.1,0.993567286,4.25E+147
0.014615385,0.1,0.2,0.15,0.014615385,0.1,0.2,0.15,0.993567286,4.25E+147
0.014615385,0.1,0.4,0,0.01,0.3,0.4,0,0.044448276,9.51E+148
0.014615385,0.1,0.4,0.05,0.014615385,0.1,0.4,0.05,0.562013207,7.52E+147
0.014615385,0.1,0.4,0.1,0.013076923,0.1,0.4,0.1,0.958051486,4.41E+147
0.014615385,0.1,0.4,0.15,0.014615385,0.1,0.4,0.15,0.040677459,1.04E+149
0.014615385,0.1,0.6,0,0.014615385,0.1,0.6,0.05,0.968257,4.36E+147
0.014615385,0.1,0.6,0.05,0.013076923,0.1,0.6,0.05,0.046509157,9.09E+148
0.014615385,0.1,0.6,0.1,0.013076923,0.1,0.6,0.1,0.050865222,8.31E+148
0.014615385,0.1,0.6,0.15,0.016153846,0.3,0.6,0.15,0.974756302,4.34E+147
0.014615385,0.3,0.05,0,0.013076923,0.7,0.05,0,0.113305772,3.73E+148
0.014615385,0.3,0.05,0.05,0.014615385,0.3,0.05,0.05,0.996130415,4.24E+147
0.014615385,0.3,0.05,0.1,0.014615385,0.3,0.05,0.1,0.720071773,5.87E+147
0.014615385,0.3,0.05,0.15,0.01,0.1,0.05,0.15,0.98974723,4.27E+147
0.014615385,0.3,0.2,0,0.013076923,0.3,0.2,0.05,0.992290662,4.26E+147
0.014615385,0.3,0.2,0.05,0.014615385,0.3,0.2,0.05,0.263836546,1.60E+148
0.014615385,0.3,0.2,0.1,0.014615385,0.3,0.2,0.1,0.993567286,4.25E+147
0.014615385,0.3,0.2,0.15,0.013076923,0.3,0.2,0.15,0.981797421,4.30E+147
0.014615385,0.3,0.4,0,0.014615385,0.5,0.4,0,0.177348763,2.38E+148
0.014615385,0.3,0.4,0.05,0.014615385,0.3,0.4,0.05,0.038973125,1.08E+149
0.014615385,0.3,0.4,0.1,0.016153846,0.3,0.4,0.1,0.043830404,9.64E+148
0.014615385,0.3,0.4,0.15,0.014615385,0.3,0.4,0.15,0.053171743,7.95E+148
0.014615385,0.3,0.6,0,0.014615385,0.3,0.6,0.05,0.928322803,4.55E+147
0.014615385,0.3,0.6,0.05,0.014615385,0.3,0.6,0.05,0.256386531,1.65E+148
0.014615385,0.3,0.6,0.1,0.016153846,0.3,0.6,0.1,0.984699282,4.29E+147
0.014615385,0.3,0.6,0.15,0.014615385,0.5,0.6,0.15,0.963425349,4.39E+147
0.014615385,0.5,0.05,0,0.014615385,0.5,0.05,0,0.039248692,1.08E+149
0.014615385,0.5,0.05,0.05,0.014615385,0.5,0.05,0.05,0.036253567,1.17E+149
0.014615385,0.5,0.05,0.1,0.014615385,0.5,0.05,0.1,0.993567286,4.25E+147
0.014615385,0.5,0.05,0.15,0.014615385,0.5,0.05,0.15,0.041138933,1.03E+149
0.014615385,0.5,0.2,0,0.014615385,0.3,0.2,0,0.037753177,1.12E+149
0.014615385,0.5,0.2,0.05,0.016153846,0.5,0.2,0.05,0.996130415,4.24E+147
0.014615385,0.5,0.2,0.1,0.014615385,0.5,0.2,0.1,0.252165796,1.68E+148
0.014615385,0.5,0.2,0.15,0.014615385,0.5,0.2,0.15,1,4.23E+147
0.014615385,0.5,0.4,0,0.011538462,0.5,0.4,0.05,0.969255652,4.36E+147
0.014615385,0.5,0.4,0.05,0.014615385,0.5,0.4,0.05,0.980550844,4.31E+147
0.014615385,0.5,0.4,0.1,0.014615385,0.5,0.4,0.1,0.960434428,4.40E+147
0.014615385,0.5,0.4,0.15,0.014615385,0.5,0.4,0.15,0.984699282,4.29E+147
0.014615385,0.5,0.6,0,0.016153846,0.5,0.4,0,0.133337803,3.17E+148
0.014615385,0.5,0.6,0.05,0.013076923,0.5,0.6,0.05,0.968257,4.36E+147
0.014615385,0.5,0.6,0.1,0.013076923,0.5,0.6,0.1,0.936966499,4.51E+147
0.014615385,0.5,0.6,0.15,0.014615385,0.5,0.6,0.15,0.964628735,4.38E+147
0.014615385,0.7,0.05,0,0.014615385,0.7,0.05,0.05,0.9948472,4.25E+147
0.014615385,0.7,0.05,0.05,0.014615385,0.7,0.05,0.05,0.548719055,7.70E+147
0.014615385,0.7,0.05,0.1,0.014615385,0.7,0.05,0.1,0.040107338,1.05E+149
0.014615385,0.7,0.05,0.15,0.014615385,0.7,0.05,0.15,0.9948472,4.25E+147
0.014615385,0.7,0.2,0,0.013076923,0.7,0.2,0,0.036859678,1.15E+149
0.014615385,0.7,0.2,0.05,0.014615385,0.7,0.2,0.05,0.039368233,1.07E+149
0.014615385,0.7,0.2,0.1,0.014615385,0.7,0.2,0.1,0.047797414,8.84E+148
0.014615385,0.7,0.2,0.15,0.014615385,0.7,0.2,0.15,0.578678383,7.30E+147
0.014615385,0.7,0.4,0,0.011538462,0.3,0.4,0,0.154792338,2.73E+148
0.014615385,0.7,0.4,0.05,0.014615385,0.7,0.4,0.05,0.979307429,4.32E+147
0.014615385,0.7,0.4,0.1,0.014615385,0.7,0.4,0.1,0.987216803,4.28E+147
0.014615385,0.7,0.4,0.15,0.013076923,0.7,0.4,0.15,0.572943004,7.38E+147
0.014615385,0.7,0.6,0,0.014615385,0.7,0.6,0.05,0.893278976,4.73E+147
0.014615385,0.7,0.6,0.05,0.013076923,0.7,0.6,0.05,0.950809354,4.44E+147
0.014615385,0.7,0.6,0.1,0.014615385,0.7,0.6,0.1,0.984699282,4.29E+147
0.014615385,0.7,0.6,0.15,0.014615385,0.7,0.6,0.15,0.042403828,9.97E+148
0.016153846,0.1,0.05,0,0.016153846,0.3,0.05,0.05,0.996130415,4.24E+147
0.016153846,0.1,0.05,0.05,0.016153846,0.1,0.05,0.05,0.536849291,7.87E+147
0.016153846,0.1,0.05,0.1,0.017692308,0.1,0.05,0.1,0.270174004,1.56E+148
0.016153846,0.1,0.05,0.15,0.016153846,0.1,0.05,0.15,1,4.23E+147
0.016153846,0.1,0.2,0,0.014615385,0.1,0.2,0.05,0.943051201,4.48E+147
0.016153846,0.1,0.2,0.05,0.016153846,0.1,0.2,0.05,0.998706802,4.23E+147
0.016153846,0.1,0.2,0.1,0.016153846,0.1,0.2,0.1,0.565360992,7.47E+147
0.016153846,0.1,0.2,0.15,0.016153846,0.1,0.2,0.15,0.996130415,4.24E+147
0.016153846,0.1,0.4,0,0.017692308,0.3,0.4,0,0.148721648,2.84E+148
0.016153846,0.1,0.4,0.05,0.016153846,0.1,0.4,0.05,0.230874292,1.83E+148
0.016153846,0.1,0.4,0.1,0.016153846,0.1,0.4,0.1,0.039822224,1.06E+149
0.016153846,0.1,0.4,0.15,0.014615385,0.3,0.4,0.15,0.984300107,4.29E+147
0.016153846,0.1,0.6,0,0.013076923,0.1,0.6,0.05,0.946149844,4.47E+147
0.016153846,0.1,0.6,0.05,0.014615385,0.3,0.6,0.05,0.957075778,4.42E+147
0.016153846,0.1,0.6,0.1,0.016153846,0.1,0.6,0.1,0.041843539,1.01E+149
0.016153846,0.1,0.6,0.15,0.016153846,0.1,0.6,0.15,0.037452972,1.13E+149
0.016153846,0.3,0.05,0,0.013076923,0.3,0.05,0,0.048812976,8.66E+148
0.016153846,0.3,0.05,0.05,0.016153846,0.3,0.05,0.05,0.985556241,4.29E+147
0.016153846,0.3,0.05,0.1,0.014615385,0.3,0.05,0.1,0.618171355,6.84E+147
0.016153846,0.3,0.05,0.15,0.016153846,0.3,0.05,0.15,0.997416945,4.24E+147
0.016153846,0.3,0.2,0,0.016153846,0.3,0.2,0.05,1,4.23E+147
0.016153846,0.3,0.2,0.05,0.016153846,0.3,0.2,0.05,0.992290662,4.26E+147
0.016153846,0.3,0.2,0.1,0.016153846,0.3,0.2,0.1,0.9948472,4.25E+147
0.016153846,0.3,0.2,0.15,0.016153846,0.3,0.2,0.15,0.051912735,8.14E+148
0.016153846,0.3,0.4,0,0.016153846,0.5,0.4,0,0.037512866,1.13E+149
0.016153846,0.3,0.4,0.05,0.014615385,0.3,0.4,0.05,0.98974723,4.27E+147
0.016153846,0.3,0.4,0.1,0.016153846,0.3,0.4,0.1,0.243745321,1.73E+148
0.016153846,0.3,0.4,0.15,0.016153846,0.3,0.4,0.15,0.040004346,1.06E+149
0.016153846,0.3,0.6,0,0.013076923,0.1,0.6,0,0.053277471,7.93E+148
0.016153846,0.3,0.6,0.05,0.016153846,0.5,0.6,0.05,0.261785527,1.61E+148
0.016153846,0.3,0.6,0.1,0.016153846,0.3,0.6,0.1,0.048648198,8.69E+148
0.016153846,0.3,0.6,0.15,0.016153846,0.3,0.6,0.15,0.051538368,8.20E+148
0.016153846,0.5,0.05,0,0.016153846,0.3,0.05,0,0.134028909,3.15E+148
0.016153846,0.5,0.05,0.05,0.016153846,0.5,0.05,0.05,0.996130415,4.24E+147
0.016153846,0.5,0.05,0.1,0.016153846,0.5,0.05,0.1,0.232643359,1.82E+148
0.016153846,0.5,0.05,0.15,0.016153846,0.5,0.05,0.15,0.214252145,1.97E+148
0.016153846,0.5,0.2,0,0.014615385,0.5,0.2,0.05,0.996130415,4.24E+147
0.016153846,0.5,0.2,0.05,0.016153846,0.5,0.2,0.05,0.037456857,1.13E+149
0.016153846,0.5,0.2,0.1,0.016153846,0.5,0.2,0.1,0.043744111,9.66E+148
